victim_id,name,age,gender,occupation,education,income,district,police_station,phone,address
VI00934,Widisha Ben,56,Male,Labour,PUC,990733,Ramanagara,Ramanagara Town,8807242075,"77/22, Sampath Marg, Raiganj-495860"
VI00935,Ekta Banik,64,Male,Driver,Graduate,563293,Hassan,Hassan Town,+918585491465,"92, Dhar Zila, Amritsar 261718"
VI00936,Upma Bhasin,66,Male,Doctor,Primary,1130293,Chikkamagaluru,Chikkamagaluru Town,9683720164,"13, Desai Ganj, Begusarai 963481"
VI00937,Andrew Banik,65,Female,Business,Post Graduate,810041,Hassan,Hassan Town,03625691539,"H.No. 81, Tata Circle, Dehradun-046610"
VI00938,Bakhshi Saran,68,Female,Police,Primary,656858,Chikkamagaluru,Chikkamagaluru East,1958161893,"H.No. 36, Chowdhury Marg, Raurkela Industrial Township-181878"
VI00939,Dakshesh Karan,22,Female,Business,PUC,886444,Kodagu,Kodagu Town,04361251426,"415, Bhavsar Street, Jodhpur 387300"
VI00940,Balvan Keer,20,Male,Unemployed,Primary,778930,Bengaluru Rural,Bengaluru Rural Rural,2897957377,"41/089, Pingle Road, Patna 259403"
VI00941,Lekha Lala,60,Male,Labour,Primary,803581,Dakshina Kannada,Pandeshwar,4133098455,"H.No. 54, Kumer, Gulbarga-141363"
VI00942,Indali Murty,32,Male,Business,Graduate,705374,Chamarajanagar,Chamarajanagar Rural,6133330561,"H.No. 137, Jhaveri Street, Nandyal-821352"
VI00943,Faraj Dalal,61,Male,Student,Graduate,843343,Shivamogga,Shivamogga East,+911890983087,"091, Varty Ganj, Medininagar-020828"
VI00944,Yashawini Dani,69,Male,Farmer,Secondary,651220,Chamarajanagar,Chamarajanagar Town,1433586283,"H.No. 88, Sunder Chowk, Orai 768790"
VI00945,Ati Mander,54,Male,Teacher,Secondary,991178,Mysuru,Lashkar,04423598648,"92/702, Baria, Serampore 224898"
VI00946,Gautam Mitra,47,Female,Business,Post Graduate,1060438,Davanagere,Davanagere Town,06898363915,"66/81, Bhagat Road, Gopalpur-545367"
VI00947,Orinder Saha,42,Male,Police,PUC,382803,Udupi,Udupi East,+913457081175,"H.No. 446, Prakash Marg, Bhimavaram-895710"
VI00948,Caleb Rajagopalan,51,Female,Electrician,Secondary,553573,Raichur,Raichur Town,+911402235960,"55/22, Pathak, Hindupur-436048"
VI00949,Megha Bhatti,61,Female,Software Engineer,PUC,867690,Kodagu,Kodagu East,1745757682,"90, Tripathi Nagar, Muzaffarpur-365907"
VI00950,Anvi Sampath,34,Female,Driver,Post Graduate,319495,Yadgir,Yadgir Town,04334097055,"H.No. 333, Karan Road, Nandyal 749631"
VI00951,Wahab Kurian,38,Male,Farmer,Graduate,788449,Kolar,Kolar Town,+912610158526,"107, Nayar Circle, Bhalswa Jahangir Pur-620542"
VI00952,Gagan Chana,38,Male,Unemployed,Graduate,215537,Davanagere,Davanagere Rural,6682726340,"H.No. 97, Kunda Chowk, Jamalpur 827151"
VI00953,Imaran Madan,26,Female,Business,Post Graduate,375765,Vijayanagara,Vijayanagara Rural,2882763439,"571, Wadhwa Circle, Siwan 547374"
VI00954,Triveni Choudhry,30,Male,Electrician,PUC,957972,Gadag,Gadag Rural,07274793198,"H.No. 233, Savant Marg, Ulhasnagar 554237"
VI00955,Siya Seth,23,Female,Electrician,PUC,1037469,Bengaluru Rural,Bengaluru Rural Town,0414588613,"235, Bali, Latur-877554"
VI00956,Baljiwan Aurora,66,Male,Mechanic,PUC,362868,Ramanagara,Ramanagara East,02109979885,"01/966, Sathe Marg, Amaravati-783607"
VI00957,Vidhi Walla,19,Female,Labour,Primary,1077099,Bidar,Bidar Rural,2079833810,"24, Tripathi Nagar, Jodhpur 264674"
VI00958,Ekanta Sabharwal,18,Male,Mechanic,Post Graduate,640820,Dharwad,Dharwad Town,3225054678,"H.No. 95, Srinivas Road, Bokaro 028923"
VI00959,Timothy Sethi,45,Male,Driver,Secondary,854699,Belagavi,Market,+914243880137,"28/84, Rau Nagar, Ratlam-385375"
VI00960,Patrick Dora,45,Female,Driver,PUC,853776,Yadgir,Yadgir Town,+917215980560,"470, Ganguly Ganj, Patiala-780068"
VI00961,Advaith Rege,39,Male,Business,Graduate,1074242,Ballari,Ballari East,02938555079,"H.No. 082, Mistry Street, Guntakal-306108"
VI00962,Eesha Sunder,69,Male,Business,Secondary,738035,Chikkaballapur,Chikkaballapur East,+914193640641,"H.No. 822, Mani Street, Rajahmundry 950102"
VI00963,Praneel Hayer,70,Male,Teacher,Post Graduate,871748,Tumakuru,Tumakuru Town,2139928581,"35, Gera Nagar, Salem 916101"
VI00964,Udarsh Dhar,60,Female,Police,Secondary,269924,Uttara Kannada,Uttara Kannada Town,+910597842814,"H.No. 941, Sidhu, Shivpuri-301911"
VI00965,Anya Kadakia,56,Male,Mechanic,PUC,918119,Bengaluru Urban,Koramangala,1670141048,"45, Dhingra Marg, Indore-273652"
VI00966,Tamanna De,27,Male,Unemployed,Secondary,374535,Ballari,Ballari East,02056567916,"794, Bahl Road, Ambattur-597253"
VI00967,Noah More,26,Female,Software Engineer,PUC,1076025,Chikkaballapur,Chikkaballapur Rural,9707306868,"H.No. 920, Dhaliwal Street, Tumkur-402616"
VI00968,Zinal Kumer,29,Male,Farmer,PUC,764055,Dharwad,Dharwad Rural,00156225848,"04, Grewal Path, Jamalpur 470564"
VI00969,Gopal Sule,65,Female,Police,PUC,557020,Kolar,Kolar Town,+919126981533,"384, Bail Ganj, Erode 883310"
VI00970,Chandresh Thakur,51,Male,Police,PUC,671627,Vijayapura,Vijayapura Town,02056459803,"H.No. 585, Parikh Marg, Vijayawada 439504"
VI00971,Charvi Dey,41,Male,Farmer,Primary,478798,Gadag,Gadag East,0954554912,"H.No. 794, Memon, Mira-Bhayandar-832995"
VI00972,Chaman Dugal,48,Male,Police,Primary,822542,Mysuru,Devaraja,09630495509,"64/16, Ganguly Ganj, Ahmedabad 925121"
VI00973,Yamini Mandal,27,Male,Police,Graduate,415304,Bagalkot,Bagalkot Rural,02311665563,"H.No. 043, Nagarajan Ganj, Vijayawada-640755"
VI00974,Bhavika Chand,69,Male,Electrician,Secondary,489159,Dharwad,Dharwad Rural,06735928396,"74, Ramaswamy Zila, Bhusawal-665764"
VI00975,Mekhala Kala,45,Male,Police,Post Graduate,324863,Kalaburagi,Kalaburagi Town,+916558617110,"96, Kar, Parbhani-234436"
VI00976,Yahvi Mutti,64,Female,Student,Post Graduate,476358,Ramanagara,Ramanagara Town,+915628379477,"33, Sachdeva Ganj, Bhiwandi 786760"
VI00977,Tanish Mandal,55,Male,Mechanic,Post Graduate,308368,Bidar,Bidar Town,5035816549,"H.No. 846, Tak Road, Chennai 764603"
VI00978,Samaksh Gara,46,Male,Police,Graduate,1062574,Tumakuru,Tumakuru Rural,02866227192,"665, Sahota Marg, Ahmednagar 607277"
VI00979,Robert Sachdev,25,Male,Software Engineer,Secondary,1096278,Shivamogga,Shivamogga Rural,07614766571,"H.No. 226, Datta Zila, Rohtak-572449"
VI00980,Tamanna Sani,46,Female,Software Engineer,Post Graduate,319817,Haveri,Haveri Town,08261481099,"18/33, Badal Circle, Ahmedabad 315667"
VI00981,Harini Hans,21,Female,Teacher,PUC,257203,Davanagere,Davanagere Town,+910851983860,"24/989, Saha Path, Rajkot-308975"
VI00982,Tanay Bala,18,Male,Police,Graduate,661780,Bagalkot,Bagalkot Town,00441616613,"548, Hari Path, Hubli–Dharwad 480880"
VI00983,Vanya Lala,53,Male,Student,PUC,876076,Kodagu,Kodagu Rural,9875840249,"H.No. 389, Dhar, Tezpur-544458"
VI00984,Hema Sarma,28,Female,Labour,Graduate,1099148,Vijayapura,Vijayapura Town,+910199526145,"H.No. 56, Kari Marg, Kakinada-512816"
VI00985,Raksha Saran,21,Male,Police,Primary,720846,Shivamogga,Shivamogga Rural,+911733385683,"00, Narayan Zila, Latur-316292"
VI00986,Ekanta Ravel,67,Male,Teacher,Graduate,1113092,Bagalkot,Bagalkot East,+911343357120,"H.No. 92, Kanda Zila, Delhi 828972"
VI00987,Bahadurjit Dhar,37,Male,Labour,Secondary,653512,Mysuru,Lashkar,05645310769,"H.No. 096, Sarin Nagar, Farrukhabad 359345"
VI00988,Ekavir Ray,52,Male,Driver,Primary,660838,Tumakuru,Tumakuru Rural,1563360610,"23/123, Kari Nagar, Mehsana 684730"
VI00989,Nirja Basak,60,Male,Electrician,Secondary,300304,Udupi,Udupi East,+915034206289,"H.No. 24, Narayanan Circle, Solapur 883921"
VI00990,Devika Koshy,24,Male,Student,PUC,937054,Ballari,Ballari Rural,6785873346,"68, Johal Street, Indore-370387"
VI00991,Bina Sankaran,52,Female,Business,Secondary,156127,Ballari,Ballari Town,03850882570,"55/428, Pillai Ganj, Rohtak 109438"
VI00992,Ijaya Manda,52,Male,Software Engineer,Secondary,514511,Bengaluru Rural,Bengaluru Rural Town,7948983018,"07/53, Karnik, Gandhinagar-600427"
VI00993,Yutika Khatri,65,Male,Police,Primary,961043,Ballari,Ballari East,6548943380,"34, Buch Chowk, Shimla 478054"
VI00994,Ijaya Deep,64,Female,Student,Graduate,168953,Kalaburagi,Kalaburagi Town,2582491480,"H.No. 92, Toor Zila, Navi Mumbai-587686"
VI00995,Lajita Bhatti,54,Male,Police,Graduate,664920,Chikkaballapur,Chikkaballapur East,4165714178,"10/566, Dayal Ganj, Mangalore-630257"
VI00996,Geetika Kaul,56,Male,Electrician,Post Graduate,792266,Ramanagara,Ramanagara Rural,07866673603,"H.No. 245, Sanghvi Circle, Secunderabad-799844"
VI00997,Ijaya Bhatti,45,Female,Business,Primary,239635,Mandya,Mandya Rural,9683276289,"710, Sahota Path, Dehradun 398047"
VI00998,Max Swaminathan,26,Male,Teacher,Primary,255600,Bagalkot,Bagalkot Rural,+912437581162,"97/185, Dani Zila, Mango 716315"
VI00999,Chandresh Ratti,18,Female,Farmer,Graduate,656345,Yadgir,Yadgir Rural,+917861189192,"40/260, Kar Circle, Miryalaguda-435408"
VI01000,Bina Dutt,41,Male,Police,Post Graduate,822432,Chikkamagaluru,Chikkamagaluru East,+914954928767,"53, Rout Circle, Karaikudi 453924"
VI01001,Ryan Jain,31,Female,Driver,Post Graduate,928702,Bengaluru Rural,Bengaluru Rural Town,03326408194,"90/20, Minhas Circle, Bhind 599192"
VI01002,Diya Soni,67,Male,Doctor,PUC,787392,Belagavi,Camp,8644829612,"870, Dara Nagar, Gandhinagar 465212"
VI01003,Ira Ravi,41,Female,Doctor,Graduate,447309,Davanagere,Davanagere Rural,+914437629206,"H.No. 56, Tandon Marg, Jhansi-070109"
VI01004,Janya Sule,40,Female,Mechanic,Primary,540205,Koppal,Koppal Rural,03882578437,"18, Raval Path, Rajkot 818875"
VI01005,Jagvi Dar,49,Male,Student,Graduate,1085638,Hassan,Hassan Rural,6239378408,"57/15, Goel Marg, Bangalore-047194"
VI01006,Radha Narasimhan,69,Male,Unemployed,Post Graduate,1199574,Ramanagara,Ramanagara East,08590037086,"39, Bhagat Zila, Jaunpur 237837"
VI01007,Lakshit Khalsa,45,Male,Doctor,PUC,990521,Gadag,Gadag Town,+914701260562,"92, Rama Ganj, Faridabad-342148"
VI01008,Rajeshri Karnik,65,Female,Mechanic,Graduate,608770,Bengaluru Rural,Bengaluru Rural Town,+912986281180,"68/85, Patla Ganj, Nellore-826374"
VI01009,Lohit Mishra,41,Female,Electrician,Secondary,1112102,Yadgir,Yadgir Town,09198781339,"328, Dugar Circle, Tadipatri 754138"
VI01010,Chandran Pradhan,52,Female,Unemployed,PUC,247597,Bengaluru Rural,Bengaluru Rural Town,04405475532,"690, Banerjee Chowk, Dewas 410717"
VI01011,Yoshita Salvi,26,Male,Police,PUC,948555,Bidar,Bidar East,05360045457,"53, Kala Chowk, Dhule 695372"
VI01012,Devika Mahal,37,Female,Mechanic,Graduate,518907,Yadgir,Yadgir Town,7122695143,"H.No. 091, Pal Street, Noida-029708"
VI01013,Warinder Tripathi,31,Male,Driver,PUC,381630,Haveri,Haveri Rural,9706401374,"26/37, Date Marg, Sikar-059931"
VI01014,Chaitaly Mital,44,Male,Police,PUC,515147,Belagavi,Tilakwadi,09405051594,"H.No. 356, Shenoy Street, Kharagpur 050091"
VI01015,Henry Patla,24,Female,Business,PUC,625559,Mandya,Mandya East,+917281774089,"75/31, Patil Zila, North Dumdum 643398"
VI01016,Zinal Warrior,43,Female,Student,Graduate,699310,Bengaluru Rural,Bengaluru Rural East,+916700974188,"75/71, Sharaf, Jammu-755786"
VI01017,Ladli Nadig,34,Female,Software Engineer,Graduate,962644,Haveri,Haveri Town,4130093220,"20, Sangha Marg, Malegaon-619410"
VI01018,Yahvi Goel,48,Male,Student,Graduate,635127,Kolar,Kolar East,6380264928,"H.No. 512, Sankar Street, Hajipur 772925"
VI01019,Ronith Samra,35,Male,Electrician,Post Graduate,627809,Bagalkot,Bagalkot Town,+916812305325,"H.No. 011, Chhabra Circle, Sambalpur-738880"
VI01020,Lucky Ganesan,32,Male,Software Engineer,Post Graduate,529846,Dharwad,Dharwad East,+912436521010,"H.No. 20, Behl Path, Giridih-197158"
VI01021,Yashvi Prabhu,67,Male,Police,Secondary,1161989,Ramanagara,Ramanagara Town,1115041225,"H.No. 287, Bhasin Path, Tenali 039097"
VI01022,Abhiram Sarna,42,Female,Doctor,Secondary,737537,Vijayanagara,Vijayanagara Town,9149371910,"H.No. 414, Yogi Marg, Shimla 610958"
VI01023,Chakrika Zacharia,34,Male,Mechanic,Secondary,347526,Belagavi,Camp,3591275362,"90/52, Hans Ganj, Fatehpur 091783"
VI01024,Oviya Handa,46,Male,Business,Post Graduate,478997,Belagavi,Market,6405858811,"71, Bajaj Chowk, Bidhannagar 766271"
VI01025,Madhavi Chauhan,25,Male,Driver,Primary,389521,Chikkamagaluru,Chikkamagaluru Rural,+914203073538,"15/97, Bail Circle, Bhind-169008"
VI01026,Yatan Lad,55,Female,Police,Primary,1157594,Hassan,Hassan East,7550748144,"44/69, Ratta Street, Akola 395198"
VI01027,Vedant Warrior,46,Female,Doctor,Graduate,747393,Dakshina Kannada,Kankanady,+913494155299,"77, Gupta Zila, Deoghar-160013"
VI01028,Jackson Kibe,46,Male,Software Engineer,Secondary,432741,Kolar,Kolar East,7871879789,"H.No. 907, Dhaliwal Chowk, Begusarai-009062"
VI01029,Atharv Magar,25,Male,Teacher,Post Graduate,1008194,Bengaluru Rural,Bengaluru Rural Rural,06605068902,"28/897, Sharma Ganj, Indore 041902"
VI01030,Jai Roy,44,Female,Labour,Primary,363920,Tumakuru,Tumakuru Rural,1772379730,"301, Dyal, Amravati 470485"
VI01031,Chakradev Garde,45,Male,Electrician,Secondary,807211,Yadgir,Yadgir Town,+911374471565,"15, Anne Nagar, Bardhaman 826820"
VI01032,Luke Banerjee,24,Female,Student,Primary,502663,Gadag,Gadag Town,+911526207679,"H.No. 71, Sant Circle, Ajmer 006973"
VI01033,Hema Varma,41,Female,Electrician,Secondary,1019096,Koppal,Koppal Rural,09492315110,"31/35, Bobal Chowk, Gudivada 661765"
VI01034,Yashvi Khatri,56,Female,Doctor,Graduate,607008,Bengaluru Rural,Bengaluru Rural Rural,06061712550,"49/39, Srinivas Zila, Gurgaon-083444"
VI01035,Anvi Bhat,50,Male,Farmer,Post Graduate,593042,Haveri,Haveri East,+918855991087,"56, Koshy Marg, Unnao-381868"
VI01036,Neel Bhat,63,Male,Mechanic,Post Graduate,499573,Kalaburagi,Kalaburagi East,+917386543701,"99, Vohra Street, Bhavnagar 497619"
VI01037,Dayita Warrior,25,Male,Police,Primary,1197718,Raichur,Raichur Town,07601310986,"H.No. 31, Murthy Zila, Aligarh-652271"
VI01038,Neha Wagle,49,Female,Student,Secondary,391003,Belagavi,Tilakwadi,06665658404,"03/749, Hari Chowk, Dewas-671212"
VI01039,Sanaya Sankaran,69,Male,Mechanic,Primary,657672,Dharwad,Dharwad Town,4155721319,"68/39, Ganguly Nagar, Gangtok 672207"
VI01040,Faraj Kale,57,Female,Teacher,Post Graduate,226820,Belagavi,Tilakwadi,00336689494,"36/77, Minhas Road, Maheshtala-457195"
VI01041,Anika Saran,37,Male,Student,Graduate,492553,Shivamogga,Shivamogga Town,4727604128,"17, Rajan Zila, Darbhanga 283963"
VI01042,Anita Tailor,65,Female,Software Engineer,Post Graduate,848159,Koppal,Koppal Rural,+910429554712,"31, Basak Marg, Nadiad 423997"
VI01043,Manya Subramaniam,39,Female,Student,Post Graduate,409338,Kalaburagi,Kalaburagi Town,03299983918,"90/58, Mital Circle, Ballia-824641"
VI01044,Aayush Kata,35,Male,Doctor,Secondary,455135,Bengaluru Urban,Whitefield,4670061693,"810, Korpal Marg, Kolkata 218508"
VI01045,Laksh Ramaswamy,67,Female,Farmer,Graduate,721115,Vijayanagara,Vijayanagara Rural,+916340546498,"H.No. 752, Bhat Road, Madurai 550493"
VI01046,Shivani Contractor,62,Male,Software Engineer,Post Graduate,290024,Belagavi,Market,01277015338,"83/929, Dube Zila, Ambala-187400"
VI01047,Zayyan Kapoor,34,Female,Mechanic,Secondary,372914,Mandya,Mandya East,+916284323760,"72, Mallick, Ulhasnagar-722264"
VI01048,Manthan Thaker,29,Male,Mechanic,Primary,404833,Udupi,Udupi East,+913343260322,"H.No. 61, Pandya Chowk, Farrukhabad-173098"
VI01049,Yutika Chacko,43,Male,Doctor,Post Graduate,697608,Raichur,Raichur East,9242412963,"H.No. 22, Trivedi Circle, Jalgaon 939749"
VI01050,Avi Goda,24,Male,Unemployed,Post Graduate,677830,Davanagere,Davanagere Rural,3677851455,"H.No. 44, Sheth Street, Unnao 683233"
VI01051,Tanay Jain,24,Female,Mechanic,Secondary,260564,Dakshina Kannada,Pandeshwar,05573785139,"H.No. 653, Dhillon Zila, Nizamabad-696757"
VI01052,Irya Sridhar,18,Female,Doctor,Graduate,858155,Koppal,Koppal Town,+917159183333,"550, Jha Zila, Suryapet 103411"
VI01053,Ridhi Hans,20,Female,Unemployed,PUC,909929,Shivamogga,Shivamogga East,2022017382,"H.No. 686, Sachdev Circle, Berhampur-709964"
VI01054,Vedant Upadhyay,52,Female,Business,PUC,217340,Vijayapura,Vijayapura East,05681929959,"H.No. 298, Johal Road, Imphal 932753"
VI01055,Lipika Mann,57,Male,Unemployed,Primary,1116582,Kodagu,Kodagu East,6320130653,"969, Chaudhari Zila, Nadiad-115164"
VI01056,Nitara Nath,67,Male,Software Engineer,Primary,1027735,Haveri,Haveri East,2396597826,"00/47, Issac Nagar, Nanded 008884"
VI01057,Faris Jaggi,22,Male,Student,Secondary,1136644,Dharwad,Dharwad East,4973105388,"904, Edwin Road, Patiala-160109"
VI01058,Manbir Jhaveri,46,Male,Electrician,Secondary,403805,Chamarajanagar,Chamarajanagar Rural,8212101510,"97/849, Bal Chowk, Bhatpara-977663"
VI01059,Bachittar Bedi,32,Female,Driver,Secondary,790952,Haveri,Haveri East,4531942236,"714, Gokhale Chowk, Ahmedabad 623327"
VI01060,Balveer Mahajan,59,Male,Unemployed,PUC,347253,Bengaluru Urban,Electronic City,04831749360,"H.No. 687, Kapoor Marg, Shivpuri 722575"
VI01061,Wridesh Rau,51,Male,Driver,Graduate,665130,Raichur,Raichur East,+919170138988,"957, Venkatesh Circle, Malegaon 358623"
VI01062,Lucky Deep,33,Female,Software Engineer,PUC,180232,Bidar,Bidar East,+914226410144,"H.No. 566, Sarma Path, Bidar-612517"
VI01063,Wazir Mittal,24,Female,Teacher,PUC,502732,Bengaluru Rural,Bengaluru Rural East,+911084398893,"16/964, Sankaran Marg, Jalgaon 874851"
VI01064,Sanaya Samra,35,Male,Police,Primary,479969,Chitradurga,Chitradurga East,6124768597,"H.No. 69, Sant Street, Khora -282774"
VI01065,Arunima Goswami,33,Female,Driver,Post Graduate,795189,Raichur,Raichur Rural,04576344782,"H.No. 376, Kota Circle, Kozhikode 372420"
VI01066,Oni Peri,40,Male,Farmer,Post Graduate,1042960,Hassan,Hassan Rural,+915217057267,"H.No. 020, Barad Ganj, Jhansi-077900"
VI01067,Kalpit Chakraborty,39,Female,Teacher,Primary,747703,Mysuru,Nazarbad,03238840995,"H.No. 627, Dasgupta Zila, Yamunanagar 198544"
VI01068,Rachana Ramachandran,49,Female,Student,Post Graduate,286217,Bengaluru Rural,Bengaluru Rural Rural,06462906516,"654, Hegde Chowk, Agra 214152"
VI01069,Shivani Sarna,47,Male,Software Engineer,PUC,431511,Vijayapura,Vijayapura Town,7000985450,"H.No. 76, Jhaveri Ganj, Gaya-543360"
VI01070,Mohammed Ahluwalia,23,Male,Labour,Secondary,958543,Chitradurga,Chitradurga Rural,+917602070737,"80, Chana Ganj, Narasaraopet-607904"
VI01071,Raagini Bains,60,Male,Driver,Secondary,817536,Uttara Kannada,Uttara Kannada Town,+915593199493,"91/61, Bassi Path, Karaikudi 982622"
VI01072,Gayathri Nath,57,Female,Business,Post Graduate,517900,Dharwad,Dharwad Rural,04194508906,"634, Chakrabarti Nagar, Vijayawada-931333"
VI01073,Sai Manne,29,Male,Electrician,Graduate,950283,Ballari,Ballari East,02804332644,"16/49, Sagar Road, Ozhukarai 868159"
VI01074,Janaki Sachar,60,Female,Doctor,Secondary,502071,Gadag,Gadag East,04079491790,"81/257, Ramaswamy Nagar, Bhatpara-248971"
VI01075,Vamakshi Behl,32,Male,Labour,Graduate,345602,Kolar,Kolar Rural,07596500021,"64/704, Rout Circle, Gwalior-561246"
VI01076,Krish Natarajan,23,Male,Police,Post Graduate,552390,Kolar,Kolar Rural,09512516280,"H.No. 422, Master Circle, Baranagar-978513"
VI01077,Ethan Mahal,19,Male,Teacher,Secondary,738130,Koppal,Koppal East,0446358002,"17/14, Cherian Zila, Moradabad-905888"
VI01078,Ekansh Hayre,27,Female,Driver,Graduate,1040534,Mandya,Mandya East,02631349460,"82/952, Keer Zila, Ujjain-293114"
VI01079,Umang Buch,50,Male,Teacher,Graduate,551217,Mysuru,Vijayanagar,+915479704998,"20/605, Oommen Ganj, Sambalpur-845129"
VI01080,Tara Vig,61,Male,Student,PUC,587648,Chamarajanagar,Chamarajanagar Rural,4310749148,"H.No. 27, Agrawal Ganj, Bhimavaram-018870"
VI01081,Ronith Divan,24,Female,Mechanic,Post Graduate,683519,Haveri,Haveri Rural,2401162801,"32, Cheema Circle, Ambarnath-772188"
VI01082,Raagini Saini,50,Female,Software Engineer,PUC,518528,Ramanagara,Ramanagara Town,00565534002,"H.No. 617, Shankar Street, Ratlam-995431"
VI01083,Girindra Borah,64,Male,Mechanic,Post Graduate,430076,Chitradurga,Chitradurga Town,6981421859,"H.No. 044, Dhillon, Amaravati-689761"
VI01084,Nirja Dash,39,Male,Electrician,PUC,578243,Kodagu,Kodagu Rural,+918570010920,"86, Nagy Marg, Bhalswa Jahangir Pur-955729"
VI01085,Rayaan Lanka,54,Female,Business,Post Graduate,932694,Dakshina Kannada,Pandeshwar,+913865176737,"590, Halder Marg, Pudukkottai-121510"
VI01086,Hritik Ghosh,48,Male,Student,Post Graduate,1045316,Koppal,Koppal Rural,9824861311,"H.No. 80, Shroff Chowk, Howrah 204593"
VI01087,Jagvi Puri,45,Female,Software Engineer,Secondary,826784,Tumakuru,Tumakuru East,+918453546819,"300, Sawhney Ganj, Katni-757081"
VI01088,Devansh Yohannan,48,Female,Software Engineer,Primary,692353,Koppal,Koppal Town,0778336826,"46/455, Palla Chowk, Jabalpur 026689"
VI01089,Dayita Goswami,69,Male,Driver,Primary,863499,Hassan,Hassan Town,05714891255,"65/397, Krishna, Bidhannagar-015866"
VI01090,Onveer Saxena,53,Female,Student,PUC,747272,Chikkamagaluru,Chikkamagaluru Town,+915452832402,"91/22, Manda, Tadepalligudem-150102"
VI01091,Chanchal D’Alia,57,Female,Police,Graduate,1059405,Ramanagara,Ramanagara East,02900940177,"28/32, Pingle Road, Gorakhpur 967024"
VI01092,Ethan Sachdeva,55,Female,Electrician,Primary,1006860,Gadag,Gadag Rural,9347877629,"67/930, Din Chowk, Shivpuri-192790"
VI01093,Nidhi Varghese,47,Male,Mechanic,Post Graduate,257982,Raichur,Raichur Town,4642873457,"58/731, Chada Zila, Ambarnath-925867"
