transaction_id,fir_id,criminal_id,from_account,to_account,amount,transaction_type,suspicious
TR0003003,FIR000956,CR01561,AC8455173037,AC1022259152,53645.94,UPI,False
TR0003004,FIR003932,CR01100,AC7414326895,AC7093310232,119421.75,IMPS,False
TR0003005,FIR008053,CR00394,AC8351064971,AC6471508908,375393.55,Cash,True
TR0003006,FIR005436,CR00488,AC2464458250,AC4202754789,347830.21,UPI,True
TR0003007,FIR004734,CR01041,AC7115594590,AC8772182129,289906.62,RTGS,True
TR0003008,FIR002347,CR01179,AC4660247455,AC3007875451,409890.12,IMPS,True
TR0003009,FIR002255,CR00488,AC5558901029,AC6498491878,378574.05,Cash,True
TR0003010,FIR007717,CR02919,AC5962104773,AC2703765868,357043.95,IMPS,True
TR0003011,FIR004610,CR01028,AC6934446269,AC5401743268,183636.27,UPI,False
TR0003012,FIR007155,CR02507,AC7780773150,AC2958672623,34763.46,RTGS,False
TR0003013,FIR002861,CR01872,AC7507683043,AC8753902114,329757.32,Cash,True
TR0003014,FIR007226,CR01748,AC6012326848,AC7499194612,59917.4,NEFT,False
TR0003015,FIR000813,CR02990,AC4044732251,AC4302876659,36731.52,UPI,False
TR0003016,FIR002361,CR00014,AC8749227828,AC7132778508,90601.21,NEFT,False
TR0003017,FIR002923,CR02312,AC2582962226,AC2909338173,217292.43,NEFT,False
TR0003018,FIR003218,CR01999,AC6513313663,AC4206441349,426679.51,NEFT,True
TR0003019,FIR001376,CR00950,AC7885033469,AC7612251832,212660.26,UPI,False
TR0003020,FIR004619,CR00120,AC2729508932,AC9134953088,63158.97,RTGS,False
TR0003021,FIR003160,CR00615,AC8309496706,AC4427103867,301367.52,UPI,True
TR0003022,FIR006533,CR01878,AC6901148576,AC1159673865,260727.52,RTGS,True
TR0003023,FIR009843,CR01759,AC3413742274,AC4821378625,49018.07,NEFT,False
TR0003024,FIR002514,CR01502,AC7558963217,AC2853228656,310001.61,RTGS,True
TR0003025,FIR000643,CR02914,AC6845893807,AC7498188175,321853.19,RTGS,True
TR0003026,FIR005362,CR02578,AC3531663500,AC9720167873,428660.55,NEFT,True
TR0003027,FIR004153,CR00052,AC9843213782,AC3597036525,369146.78,RTGS,True
TR0003028,FIR004179,CR02132,AC7837982171,AC6490508639,29181.0,Cash,False
TR0003029,FIR002808,CR01360,AC9896366084,AC9576182422,138682.31,RTGS,False
TR0003030,FIR001682,CR02973,AC4072447790,AC5648889899,386736.93,RTGS,True
TR0003031,FIR004758,CR01358,AC6864794751,AC8500992746,250014.33,RTGS,True
TR0003032,FIR001313,CR01313,AC4899999844,AC2683311328,230199.48,UPI,False
TR0003033,FIR002100,CR02338,AC5603959131,AC3120593821,230218.25,NEFT,False
TR0003034,FIR005534,CR01050,AC8185540478,AC4310061194,422874.87,RTGS,True
TR0003035,FIR002589,CR01588,AC8700584425,AC1307249106,294462.32,UPI,True
TR0003036,FIR006509,CR00779,AC3646466714,AC7087174394,224003.78,NEFT,False
TR0003037,FIR004257,CR02271,AC9236530908,AC3752878417,368678.48,RTGS,True
TR0003038,FIR001028,CR00401,AC5101209260,AC9982284399,422148.84,NEFT,True
TR0003039,FIR005266,CR01219,AC6800413463,AC8363303920,25150.21,IMPS,False
TR0003040,FIR008196,CR00592,AC2977137359,AC7035116240,431032.38,NEFT,True
TR0003041,FIR007810,CR02783,AC3457819293,AC2219245448,35759.26,RTGS,False
TR0003042,FIR008194,CR01193,AC1400220737,AC7309578316,227811.94,RTGS,False
TR0003043,FIR000757,CR01177,AC1258368885,AC8464944460,316961.3,Cash,True
TR0003044,FIR001316,CR00748,AC2333000851,AC2722349243,423237.59,UPI,True
TR0003045,FIR008011,CR01928,AC7951404725,AC3698460142,361201.15,UPI,True
TR0003046,FIR001407,CR00795,AC6930365065,AC9002532121,468186.56,UPI,True
TR0003047,FIR007199,CR01496,AC8671746973,AC7165055359,441484.29,UPI,True
TR0003048,FIR006100,CR01968,AC7502225086,AC9591044387,370745.67,UPI,True
TR0003049,FIR006622,CR02783,AC4921169609,AC1865052526,15158.6,NEFT,False
TR0003050,FIR007924,CR01891,AC3636715447,AC6060095720,145378.13,Cash,False
TR0003051,FIR002642,CR01224,AC1375955838,AC9933982985,168441.21,NEFT,False
TR0003052,FIR001428,CR00577,AC6778562368,AC4289762690,488585.5,RTGS,True
TR0003053,FIR004534,CR02426,AC8760024539,AC6023957755,472273.03,IMPS,True
TR0003054,FIR005325,CR02477,AC7832242928,AC7394675084,332159.14,NEFT,True
TR0003055,FIR004250,CR00446,AC7728156548,AC9471286127,301767.06,Cash,True
TR0003056,FIR005153,CR02572,AC9629086763,AC2148561204,209427.73,RTGS,False
TR0003057,FIR000923,CR02922,AC5260830477,AC3454665825,259839.56,NEFT,True
TR0003058,FIR008567,CR01352,AC3501683792,AC2746696489,171012.34,NEFT,False
TR0003059,FIR007806,CR01664,AC4266203577,AC7522684024,133954.28,NEFT,False
TR0003060,FIR006495,CR02649,AC7088660343,AC2290204434,442743.87,NEFT,True
TR0003061,FIR002458,CR01308,AC9667475631,AC1808182818,420141.04,UPI,True
TR0003062,FIR003774,CR00918,AC2565544762,AC6917366833,191712.48,Cash,False
TR0003063,FIR009506,CR01849,AC5791177518,AC4292187311,202356.8,UPI,False
TR0003064,FIR002092,CR00524,AC6353818773,AC1279708839,144992.74,Cash,False
TR0003065,FIR005127,CR02779,AC7464140428,AC8288711488,498593.95,Cash,True
TR0003066,FIR006267,CR01234,AC1766879302,AC5663044932,314579.56,Cash,True
TR0003067,FIR002805,CR02990,AC5717950942,AC5848720202,40985.08,RTGS,False
TR0003068,FIR005160,CR00265,AC8884735522,AC7157941127,270752.81,NEFT,True
TR0003069,FIR006252,CR02190,AC4621778235,AC5761512665,199759.68,UPI,False
TR0003070,FIR003066,CR00832,AC2633787628,AC2052240118,334632.45,RTGS,True
TR0003071,FIR007132,CR02211,AC6711228731,AC4909681617,359373.24,RTGS,True
TR0003072,FIR008688,CR00408,AC9669124716,AC4658473361,191030.37,NEFT,False
TR0003073,FIR002443,CR02056,AC1823298741,AC8954023297,246750.3,Cash,False
TR0003074,FIR001542,CR00956,AC4897622760,AC8383386435,212982.78,IMPS,False
TR0003075,FIR004289,CR02792,AC5353896577,AC8460565452,180013.4,UPI,False
TR0003076,FIR004270,CR01687,AC6111557205,AC9200258622,48131.59,IMPS,False
TR0003077,FIR000878,CR01302,AC7136253601,AC2525584822,6541.79,NEFT,False
TR0003078,FIR003289,CR00118,AC2967329197,AC3462667404,287500.41,NEFT,True
TR0003079,FIR009624,CR02489,AC6412896891,AC4311959961,62875.02,NEFT,False
TR0003080,FIR003062,CR01662,AC8429652169,AC4078243915,407911.11,Cash,True
TR0003081,FIR004114,CR01045,AC2728263363,AC5693565629,322027.55,NEFT,True
TR0003082,FIR004453,CR02083,AC7571290960,AC5616953397,284185.6,IMPS,True
TR0003083,FIR000015,CR00054,AC5124941746,AC2297001185,192828.3,IMPS,False
TR0003084,FIR005944,CR02025,AC3242075366,AC8176416203,26875.5,NEFT,False
TR0003085,FIR005291,CR00115,AC5105732529,AC3944338193,76053.64,IMPS,False
TR0003086,FIR005872,CR01896,AC8818792572,AC4996574975,42359.64,IMPS,False
TR0003087,FIR000241,CR02856,AC6513549132,AC8569657877,455281.57,NEFT,True
TR0003088,FIR001513,CR00598,AC2739567274,AC3099581123,373223.69,IMPS,True
TR0003089,FIR001757,CR01978,AC4213346541,AC8755348651,246559.59,RTGS,False
TR0003090,FIR007767,CR01482,AC2393346504,AC9665014118,68111.32,Cash,False
TR0003091,FIR008634,CR00985,AC3745648066,AC9394207179,57228.7,IMPS,False
TR0003092,FIR002923,CR02312,AC8744572008,AC6322548372,95409.46,IMPS,False
TR0003093,FIR000645,CR01143,AC4004695624,AC9249272282,148677.47,Cash,False
TR0003094,FIR007580,CR02818,AC6205775825,AC9804732429,288985.41,RTGS,True
TR0003095,FIR003080,CR01717,AC2054809514,AC2660469552,413548.42,Cash,True
TR0003096,FIR000194,CR00527,AC6433205684,AC8996940884,239222.17,IMPS,False
TR0003097,FIR009285,CR02539,AC6903202934,AC6966113207,430591.73,IMPS,True
TR0003098,FIR006378,CR01414,AC6348156387,AC5444860811,358673.71,IMPS,True
TR0003099,FIR001572,CR02407,AC4956238647,AC3010612402,72333.43,RTGS,False
TR0003100,FIR000368,CR02700,AC1894814007,AC5947893493,319070.08,NEFT,True
TR0003101,FIR008458,CR01597,AC8524810360,AC3126864682,340593.79,RTGS,True
TR0003102,FIR001513,CR00598,AC8492306377,AC4762249941,331522.76,RTGS,True
TR0003103,FIR001812,CR00596,AC1470913541,AC9327279141,331442.81,Cash,True
TR0003104,FIR007076,CR02970,AC3847298423,AC6118014609,285911.38,UPI,True
TR0003105,FIR002673,CR01163,AC8234064602,AC4553555390,347320.28,RTGS,True
TR0003106,FIR004281,CR01355,AC4877392421,AC9680754326,251189.67,NEFT,True
TR0003107,FIR004026,CR01725,AC7063341188,AC9144773684,438909.96,IMPS,True
TR0003108,FIR004774,CR02577,AC9868295801,AC2402063184,17180.54,Cash,False
TR0003109,FIR007460,CR01929,AC7407740468,AC1667604283,98922.47,IMPS,False
TR0003110,FIR002913,CR01548,AC3319632896,AC2757546161,290278.82,Cash,True
TR0003111,FIR008910,CR00275,AC8175954964,AC1567282578,151898.73,Cash,False
TR0003112,FIR002253,CR00308,AC7773528501,AC5988763921,42898.33,NEFT,False
TR0003113,FIR008002,CR01236,AC4176751445,AC4206678136,348572.59,IMPS,True
TR0003114,FIR004632,CR02667,AC5423218619,AC8873876009,123543.8,NEFT,False
TR0003115,FIR001886,CR01351,AC2218792081,AC5994717343,475331.17,Cash,True
TR0003116,FIR007063,CR00110,AC9787179978,AC6335247292,297403.97,NEFT,True
TR0003117,FIR008701,CR01796,AC8761223925,AC2177934830,195836.9,NEFT,False
TR0003118,FIR000734,CR02663,AC8795515873,AC6770745368,407423.08,Cash,True
TR0003119,FIR001361,CR00116,AC4327215416,AC2924056313,127992.61,UPI,False
TR0003120,FIR009174,CR00123,AC2839125532,AC2031108924,338854.94,Cash,True
TR0003121,FIR003370,CR00239,AC6891274574,AC5191626198,180208.71,Cash,False
TR0003122,FIR001711,CR00076,AC4048854046,AC3757772684,110247.95,RTGS,False
TR0003123,FIR004312,CR00695,AC9897936787,AC8108956705,420085.45,UPI,True
TR0003124,FIR004218,CR02880,AC9082629822,AC6393478761,255179.22,NEFT,True
TR0003125,FIR007198,CR02738,AC5150942279,AC5581572694,108540.93,UPI,False
TR0003126,FIR008044,CR00593,AC8222146219,AC5179285743,325980.09,UPI,True
TR0003127,FIR003346,CR00825,AC7193618848,AC9528811127,408893.34,IMPS,True
TR0003128,FIR002546,CR01316,AC8775836744,AC5365035871,110521.06,RTGS,False
TR0003129,FIR004844,CR00250,AC9462596807,AC9039549228,372473.13,NEFT,True
TR0003130,FIR003658,CR01690,AC8910773888,AC6729037190,433447.34,Cash,True
TR0003131,FIR002999,CR00280,AC4669929969,AC1567581159,399841.84,UPI,True
TR0003132,FIR009267,CR00158,AC3626602239,AC3139832055,96561.33,RTGS,False
TR0003133,FIR007665,CR01595,AC7379698883,AC3209107643,470635.52,NEFT,True
TR0003134,FIR007089,CR02857,AC6163448807,AC5182204535,405992.52,NEFT,True
TR0003135,FIR001163,CR02687,AC1582580338,AC3356813465,122474.91,IMPS,False
TR0003136,FIR004828,CR02747,AC9634522027,AC4041587145,439851.34,NEFT,True
TR0003137,FIR005337,CR00248,AC8413652840,AC9177091840,154007.71,NEFT,False
TR0003138,FIR008098,CR00489,AC6540890851,AC6106484020,380297.95,RTGS,True
TR0003139,FIR004411,CR02179,AC8423456725,AC8330460759,471166.35,IMPS,True
TR0003140,FIR009336,CR01535,AC3467518350,AC2494777639,339457.68,RTGS,True
TR0003141,FIR006975,CR02373,AC7479851794,AC7385775762,78706.01,RTGS,False
TR0003142,FIR001770,CR02194,AC5396437596,AC1029462322,205251.22,IMPS,False
TR0003143,FIR005860,CR02939,AC6350210400,AC9778302090,105614.71,UPI,False
TR0003144,FIR003149,CR02498,AC5152982014,AC3635378214,315381.13,RTGS,True
TR0003145,FIR005862,CR01674,AC2146882663,AC1429053210,300046.95,NEFT,True
TR0003146,FIR009919,CR01081,AC7303186548,AC2149774096,260649.92,IMPS,True
TR0003147,FIR006047,CR00510,AC5669020364,AC7988469061,412293.71,RTGS,True
TR0003148,FIR002440,CR00834,AC6379628098,AC5650352098,214537.96,RTGS,False
TR0003149,FIR009079,CR02823,AC2864223575,AC4125138459,465495.66,RTGS,True
TR0003150,FIR000491,CR02330,AC6700559652,AC9074085611,82530.98,UPI,False
TR0003151,FIR007148,CR01809,AC2556606844,AC7426199464,219580.38,UPI,False
TR0003152,FIR003887,CR01117,AC2504099222,AC8123113243,192858.36,Cash,False
TR0003153,FIR002478,CR01239,AC2423203203,AC7307607908,127261.0,NEFT,False
TR0003154,FIR007904,CR01205,AC4192434501,AC9328389880,47674.37,Cash,False
TR0003155,FIR008171,CR01537,AC9283484666,AC5301556282,446467.94,Cash,True
TR0003156,FIR001618,CR00368,AC8015954236,AC7049849268,1685.3,NEFT,False
TR0003157,FIR004103,CR00501,AC1965539561,AC1599943570,149970.42,IMPS,False
TR0003158,FIR009247,CR01296,AC2875841287,AC4045515847,120150.01,Cash,False
TR0003159,FIR006366,CR01733,AC3443200405,AC3921047025,47330.87,UPI,False
TR0003160,FIR002039,CR02921,AC2723736098,AC6569429685,485007.57,RTGS,True
TR0003161,FIR000115,CR00692,AC7888836184,AC1265051197,407677.35,UPI,True
TR0003162,FIR006666,CR00530,AC6030758842,AC2426573858,104273.12,NEFT,False
TR0003163,FIR003930,CR01829,AC9491114369,AC4913916884,268289.08,RTGS,True
TR0003164,FIR005077,CR00826,AC9893051747,AC6748155354,254464.21,UPI,True
TR0003165,FIR000179,CR01505,AC8381007614,AC3045615544,156225.72,IMPS,False
TR0003166,FIR001942,CR00759,AC8190167266,AC7737283462,7051.6,UPI,False
TR0003167,FIR003374,CR01713,AC2419761219,AC5654130250,298140.77,Cash,True
TR0003168,FIR004701,CR02563,AC2026712317,AC1878085630,75655.14,IMPS,False
TR0003169,FIR008496,CR00221,AC8080355107,AC4268503776,354135.49,UPI,True
TR0003170,FIR007798,CR02998,AC2044755712,AC3314480333,479235.08,NEFT,True
TR0003171,FIR005038,CR01388,AC5083822235,AC5631481358,191085.57,RTGS,False
TR0003172,FIR002088,CR01094,AC7311872794,AC2868779257,178233.77,RTGS,False
TR0003173,FIR005722,CR00654,AC1235164478,AC5131208550,54710.02,Cash,False
TR0003174,FIR009867,CR02501,AC6088386261,AC3145269310,151645.52,UPI,False
TR0003175,FIR004534,CR02426,AC3132986265,AC1558615856,206515.47,Cash,False
TR0003176,FIR009450,CR02337,AC1413534299,AC7810402957,183652.43,IMPS,False
TR0003177,FIR008669,CR00484,AC8363370340,AC1628294242,226103.91,Cash,False
TR0003178,FIR006475,CR00983,AC4959238839,AC6074950046,188330.12,IMPS,False
TR0003179,FIR003352,CR00277,AC6301468621,AC2135194360,135737.81,UPI,False
TR0003180,FIR005960,CR00365,AC8141853816,AC4816097203,357993.06,IMPS,True
TR0003181,FIR001520,CR02730,AC3424202787,AC3467389242,244641.29,RTGS,False
TR0003182,FIR003854,CR02117,AC1290960938,AC2788989468,78821.05,IMPS,False
TR0003183,FIR004287,CR01780,AC5144743055,AC7242061917,447531.76,Cash,True
TR0003184,FIR008280,CR01071,AC3131109918,AC6263451723,270359.51,UPI,True
TR0003185,FIR002547,CR00784,AC9461936647,AC2107942673,115648.28,NEFT,False
TR0003186,FIR007695,CR02425,AC8299421256,AC7811615255,467250.17,IMPS,True
TR0003187,FIR005366,CR00308,AC9414260250,AC1972784069,420811.21,RTGS,True
TR0003188,FIR009963,CR02667,AC7281358434,AC6997816179,437867.09,NEFT,True
TR0003189,FIR006874,CR00628,AC6171885158,AC7336467322,50928.72,Cash,False
TR0003190,FIR001967,CR00987,AC1222548117,AC7844718775,336284.98,Cash,True
TR0003191,FIR002911,CR02561,AC4433746792,AC5230748159,231702.17,Cash,False
TR0003192,FIR000847,CR00229,AC9631444672,AC7078928948,189253.4,UPI,False
TR0003193,FIR007750,CR02140,AC1206668091,AC3297872785,131905.17,RTGS,False
TR0003194,FIR000904,CR02117,AC4206911841,AC6358524961,412729.52,RTGS,True
TR0003195,FIR004416,CR01605,AC4088630559,AC6953165784,189283.03,NEFT,False
TR0003196,FIR005009,CR00476,AC5328587442,AC3419585968,26112.95,NEFT,False
TR0003197,FIR004048,CR01526,AC1082752360,AC3840448986,85367.63,Cash,False
TR0003198,FIR002020,CR02740,AC1062404128,AC4411265504,109159.47,IMPS,False
TR0003199,FIR006729,CR00075,AC2753422948,AC2757286997,279506.37,IMPS,True
TR0003200,FIR008028,CR00358,AC1705167237,AC7019865823,74782.82,Cash,False
TR0003201,FIR006066,CR00918,AC2477619773,AC6132856235,176999.02,NEFT,False
TR0003202,FIR007982,CR02402,AC6675410492,AC4102221295,371532.02,RTGS,True
TR0003203,FIR001494,CR02287,AC4909075056,AC3638698041,438791.36,IMPS,True
TR0003204,FIR008096,CR01659,AC4342169356,AC8274820535,387757.62,Cash,True
TR0003205,FIR009216,CR01123,AC3481986522,AC7644763833,283250.08,IMPS,True
TR0003206,FIR006577,CR02500,AC3902562620,AC4310817104,106438.79,IMPS,False
TR0003207,FIR005565,CR00333,AC8803141741,AC1593866078,184782.85,UPI,False
TR0003208,FIR006022,CR01913,AC8452081894,AC7502804692,403442.34,Cash,True
TR0003209,FIR006208,CR01195,AC9577889905,AC4264974686,60483.98,NEFT,False
TR0003210,FIR005255,CR00061,AC9934957925,AC2092443672,295197.68,Cash,True
TR0003211,FIR002984,CR02599,AC5141892824,AC7733320681,323774.74,IMPS,True
TR0003212,FIR001365,CR02690,AC1880638457,AC3251678534,461591.47,UPI,True
TR0003213,FIR007801,CR02399,AC8930130168,AC3883618030,18485.95,RTGS,False
TR0003214,FIR003394,CR01055,AC3101633790,AC7422797529,342621.38,NEFT,True
TR0003215,FIR002499,CR00195,AC2913665448,AC9762630314,411814.2,Cash,True
TR0003216,FIR008332,CR00261,AC7554971691,AC4014549359,36465.01,NEFT,False
TR0003217,FIR008489,CR01149,AC1851876149,AC9195920438,428536.62,RTGS,True
TR0003218,FIR005354,CR02024,AC1519651041,AC7322845810,141820.52,NEFT,False
TR0003219,FIR006702,CR00171,AC2360338666,AC4767650592,50082.67,Cash,False
TR0003220,FIR004488,CR01289,AC2566382701,AC4167002915,403068.84,UPI,True
TR0003221,FIR005851,CR01774,AC1896464856,AC7689669661,216753.79,NEFT,False
TR0003222,FIR003783,CR01342,AC8416797474,AC9894209898,354202.51,RTGS,True
TR0003223,FIR002689,CR01667,AC6005178829,AC5436716479,221781.76,NEFT,False
TR0003224,FIR005250,CR02748,AC6169089424,AC7814648031,299521.58,RTGS,True
TR0003225,FIR001491,CR00240,AC6455212106,AC9199763394,26585.56,IMPS,False
TR0003226,FIR009343,CR02143,AC9830904626,AC4539079022,124379.68,IMPS,False
TR0003227,FIR009895,CR00300,AC6446294114,AC1527328502,345662.68,Cash,True
TR0003228,FIR007972,CR00503,AC7104571018,AC6112951996,327188.19,IMPS,True
TR0003229,FIR003633,CR01600,AC3215022544,AC4179891942,57333.3,Cash,False
TR0003230,FIR004923,CR01570,AC5306354585,AC5638754638,108925.28,Cash,False
TR0003231,FIR005039,CR01126,AC4175450548,AC1539479195,91669.08,RTGS,False
TR0003232,FIR007429,CR01485,AC6002786317,AC7351249862,73667.82,IMPS,False
TR0003233,FIR002603,CR01086,AC4517645395,AC5126586605,207499.51,UPI,False
TR0003234,FIR007026,CR01638,AC7554384012,AC5373528876,32750.66,Cash,False
TR0003235,FIR002394,CR00060,AC7958975540,AC7410270183,94655.7,UPI,False
TR0003236,FIR007446,CR02725,AC8271461449,AC2909912657,132661.21,RTGS,False
TR0003237,FIR004914,CR00529,AC1559137122,AC6922850435,304445.05,RTGS,True
TR0003238,FIR002007,CR02140,AC5848418702,AC2131083724,147530.82,NEFT,False
TR0003239,FIR008160,CR01956,AC6602246289,AC9368431101,465158.81,IMPS,True
TR0003240,FIR004971,CR02434,AC6285745472,AC8361462620,283917.57,RTGS,True
TR0003241,FIR001595,CR02277,AC8715408530,AC8247996031,298159.0,RTGS,True
TR0003242,FIR000325,CR02393,AC2784580908,AC4900957929,81869.01,NEFT,False
TR0003243,FIR000533,CR02142,AC1401181152,AC1655932472,137061.24,UPI,False
TR0003244,FIR000255,CR01632,AC7340009524,AC5924831591,215411.03,RTGS,False
TR0003245,FIR002107,CR00422,AC4143029638,AC2279236751,15488.11,Cash,False
TR0003246,FIR007049,CR02383,AC2932683472,AC5971731979,398654.09,Cash,True
TR0003247,FIR000440,CR01534,AC3751600426,AC1541508696,93874.13,UPI,False
TR0003248,FIR009591,CR01990,AC8533759220,AC8843378421,225553.0,NEFT,False
TR0003249,FIR008735,CR00858,AC3103586798,AC2386792840,472108.86,Cash,True
TR0003250,FIR002961,CR02082,AC8789574015,AC6417376789,19592.19,Cash,False
TR0003251,FIR000895,CR02893,AC2406454947,AC6793499017,473877.52,NEFT,True
TR0003252,FIR003780,CR01189,AC3244711953,AC3087340217,399961.33,IMPS,True
TR0003253,FIR007519,CR01043,AC7693519702,AC7373143765,43868.87,UPI,False
TR0003254,FIR004892,CR00892,AC2686958483,AC1639012885,302497.8,Cash,True
TR0003255,FIR009933,CR00019,AC6177056512,AC6580229985,96285.07,NEFT,False
TR0003256,FIR006488,CR01576,AC9637375537,AC8253275603,92145.09,NEFT,False
TR0003257,FIR009882,CR02138,AC1860694019,AC4225881489,68986.41,Cash,False
TR0003258,FIR009466,CR00930,AC6048914094,AC4314835439,274399.48,IMPS,True
TR0003259,FIR008170,CR02556,AC8083639470,AC4971589096,204695.51,NEFT,False
TR0003260,FIR007654,CR00144,AC4102324616,AC2811987947,34226.28,IMPS,False
TR0003261,FIR002578,CR00493,AC2665281038,AC3726368819,21049.34,Cash,False
TR0003262,FIR000592,CR00056,AC3910642187,AC8738937617,135888.3,RTGS,False
TR0003263,FIR009045,CR00951,AC5805811643,AC3368725824,142854.26,RTGS,False
TR0003264,FIR001881,CR01392,AC8355034219,AC2790965605,250737.56,RTGS,True
TR0003265,FIR001017,CR00470,AC2256482302,AC9462000394,359548.21,RTGS,True
TR0003266,FIR006577,CR02500,AC7346627244,AC9688578448,200587.37,NEFT,False
TR0003267,FIR001842,CR02049,AC3221464967,AC6407797743,260530.45,IMPS,True
TR0003268,FIR004170,CR00408,AC5297645580,AC6777100249,25545.12,RTGS,False
TR0003269,FIR005891,CR01825,AC8114165209,AC6128117736,178358.51,NEFT,False
TR0003270,FIR000292,CR00634,AC6077973153,AC5618514600,163277.02,IMPS,False
TR0003271,FIR006733,CR01950,AC6095790593,AC2830164140,274292.69,RTGS,True
TR0003272,FIR007462,CR00503,AC1176767170,AC8004841114,22899.38,UPI,False
TR0003273,FIR006602,CR00505,AC2360264491,AC9184189011,84574.62,NEFT,False
TR0003274,FIR009699,CR00304,AC6182897251,AC4912704372,158960.34,NEFT,False
TR0003275,FIR009500,CR00922,AC3609469838,AC5047947704,404242.8,UPI,True
TR0003276,FIR004806,CR00759,AC6388734932,AC4410277480,484068.95,Cash,True
TR0003277,FIR005817,CR00507,AC8782615354,AC4461721024,252046.92,UPI,True
TR0003278,FIR006215,CR00625,AC3450935624,AC2401079419,467341.47,NEFT,True
TR0003279,FIR003419,CR02664,AC2640621486,AC4404715129,434090.24,RTGS,True
TR0003280,FIR000559,CR01926,AC8011078073,AC5661834962,168166.94,NEFT,False
TR0003281,FIR003242,CR01067,AC6783230884,AC8948944690,91351.03,UPI,False
TR0003282,FIR001665,CR00572,AC8098139186,AC7430023862,423326.53,Cash,True
TR0003283,FIR002493,CR02305,AC5644592832,AC2180857843,247013.7,UPI,False
TR0003284,FIR000224,CR01216,AC9669770916,AC4293801791,390192.64,Cash,True
